OID,newcodes,area,pop_2010,ORIG_FID
38263,71,20019793.85,114961,70
38264,71,20019793.85,114961,70
38265,71,20019793.85,114961,70
38266,71,20019793.85,114961,70
38267,71,20019793.85,114961,70
38268,71,20019793.85,114961,70
38269,71,20019793.85,114961,70
38270,71,20019793.85,114961,70
38271,71,20019793.85,114961,70
38272,71,20019793.85,114961,70
38273,71,20019793.85,114961,70
38274,71,20019793.85,114961,70
38275,71,20019793.85,114961,70
38276,71,20019793.85,114961,70
38277,71,20019793.85,114961,70
38278,71,20019793.85,114961,70
38279,71,20019793.85,114961,70
38280,71,20019793.85,114961,70
38281,71,20019793.85,114961,70
38282,71,20019793.85,114961,70
38283,71,20019793.85,114961,70
38284,71,20019793.85,114961,70
38285,71,20019793.85,114961,70
38286,71,20019793.85,114961,70
38287,71,20019793.85,114961,70
38288,71,20019793.85,114961,70
38289,71,20019793.85,114961,70
38290,71,20019793.85,114961,70
38291,71,20019793.85,114961,70
38292,71,20019793.85,114961,70
38293,71,20019793.85,114961,70
38294,71,20019793.85,114961,70
38295,71,20019793.85,114961,70
38296,71,20019793.85,114961,70
38297,71,20019793.85,114961,70
38298,71,20019793.85,114961,70
38299,71,20019793.85,114961,70
38300,71,20019793.85,114961,70
38301,71,20019793.85,114961,70
38302,71,20019793.85,114961,70
38303,71,20019793.85,114961,70
38304,71,20019793.85,114961,70
38305,71,20019793.85,114961,70
38306,71,20019793.85,114961,70
38307,71,20019793.85,114961,70
38308,71,20019793.85,114961,70
38309,71,20019793.85,114961,70
38310,71,20019793.85,114961,70
38311,71,20019793.85,114961,70
38312,71,20019793.85,114961,70
38313,71,20019793.85,114961,70
38314,71,20019793.85,114961,70
38315,71,20019793.85,114961,70
38316,71,20019793.85,114961,70
38317,71,20019793.85,114961,70
38318,71,20019793.85,114961,70
38319,71,20019793.85,114961,70
38320,71,20019793.85,114961,70
38321,71,20019793.85,114961,70
38322,71,20019793.85,114961,70
38323,71,20019793.85,114961,70
38324,71,20019793.85,114961,70
38325,71,20019793.85,114961,70
38326,71,20019793.85,114961,70
38327,71,20019793.85,114961,70
38328,71,20019793.85,114961,70
38329,71,20019793.85,114961,70
38330,71,20019793.85,114961,70
38331,71,20019793.85,114961,70
38332,71,20019793.85,114961,70
38333,71,20019793.85,114961,70
38334,71,20019793.85,114961,70
38335,71,20019793.85,114961,70
38336,71,20019793.85,114961,70
38337,71,20019793.85,114961,70
38338,71,20019793.85,114961,70
38339,71,20019793.85,114961,70
38340,71,20019793.85,114961,70
38341,71,20019793.85,114961,70
38342,71,20019793.85,114961,70
38343,71,20019793.85,114961,70
38344,71,20019793.85,114961,70
38345,71,20019793.85,114961,70
38346,71,20019793.85,114961,70
38347,71,20019793.85,114961,70
38348,71,20019793.85,114961,70
38349,71,20019793.85,114961,70
38350,71,20019793.85,114961,70
38351,71,20019793.85,114961,70
38352,71,20019793.85,114961,70
38353,71,20019793.85,114961,70
38354,71,20019793.85,114961,70
38355,71,20019793.85,114961,70
38356,71,20019793.85,114961,70
38357,71,20019793.85,114961,70
38358,71,20019793.85,114961,70
38359,71,20019793.85,114961,70
38360,71,20019793.85,114961,70
38361,71,20019793.85,114961,70
38362,71,20019793.85,114961,70
38363,71,20019793.85,114961,70
38364,71,20019793.85,114961,70
38365,71,20019793.85,114961,70
38366,71,20019793.85,114961,70
38367,71,20019793.85,114961,70
38368,71,20019793.85,114961,70
38369,71,20019793.85,114961,70
38370,71,20019793.85,114961,70
38371,71,20019793.85,114961,70
38372,71,20019793.85,114961,70
38373,71,20019793.85,114961,70
38374,71,20019793.85,114961,70
38375,71,20019793.85,114961,70
38376,71,20019793.85,114961,70
38377,71,20019793.85,114961,70
38378,71,20019793.85,114961,70
38379,71,20019793.85,114961,70
38380,71,20019793.85,114961,70
38381,71,20019793.85,114961,70
38382,71,20019793.85,114961,70
38383,71,20019793.85,114961,70
38384,71,20019793.85,114961,70
38385,71,20019793.85,114961,70
38386,71,20019793.85,114961,70
38387,71,20019793.85,114961,70
38388,71,20019793.85,114961,70
38389,71,20019793.85,114961,70
38390,71,20019793.85,114961,70
38391,71,20019793.85,114961,70
38392,71,20019793.85,114961,70
38393,71,20019793.85,114961,70
38394,71,20019793.85,114961,70
38395,71,20019793.85,114961,70
38396,71,20019793.85,114961,70
38397,71,20019793.85,114961,70
38398,71,20019793.85,114961,70
38399,71,20019793.85,114961,70
38400,71,20019793.85,114961,70
38401,71,20019793.85,114961,70
38402,71,20019793.85,114961,70
38403,71,20019793.85,114961,70
38404,71,20019793.85,114961,70
38405,71,20019793.85,114961,70
38406,71,20019793.85,114961,70
38407,71,20019793.85,114961,70
38408,71,20019793.85,114961,70
38409,71,20019793.85,114961,70
38410,71,20019793.85,114961,70
38411,71,20019793.85,114961,70
38412,71,20019793.85,114961,70
38413,71,20019793.85,114961,70
38414,71,20019793.85,114961,70
38415,71,20019793.85,114961,70
38416,71,20019793.85,114961,70
38417,71,20019793.85,114961,70
38418,71,20019793.85,114961,70
38419,71,20019793.85,114961,70
38420,71,20019793.85,114961,70
38421,71,20019793.85,114961,70
38422,71,20019793.85,114961,70
38423,71,20019793.85,114961,70
38424,71,20019793.85,114961,70
38425,71,20019793.85,114961,70
38426,71,20019793.85,114961,70
38427,71,20019793.85,114961,70
38428,71,20019793.85,114961,70
38429,71,20019793.85,114961,70
38430,71,20019793.85,114961,70
38431,71,20019793.85,114961,70
38432,71,20019793.85,114961,70
38433,71,20019793.85,114961,70
38434,71,20019793.85,114961,70
38435,71,20019793.85,114961,70
38436,71,20019793.85,114961,70
38437,71,20019793.85,114961,70
38438,71,20019793.85,114961,70
38439,71,20019793.85,114961,70
38440,71,20019793.85,114961,70
38441,71,20019793.85,114961,70
38442,71,20019793.85,114961,70
38443,71,20019793.85,114961,70
38444,71,20019793.85,114961,70
38445,71,20019793.85,114961,70
38446,71,20019793.85,114961,70
38447,71,20019793.85,114961,70
38448,71,20019793.85,114961,70
38449,71,20019793.85,114961,70
38450,71,20019793.85,114961,70
38451,71,20019793.85,114961,70
38452,71,20019793.85,114961,70
38453,71,20019793.85,114961,70
38454,71,20019793.85,114961,70
38455,71,20019793.85,114961,70
38456,71,20019793.85,114961,70
38457,71,20019793.85,114961,70
38458,71,20019793.85,114961,70
38459,71,20019793.85,114961,70
38460,71,20019793.85,114961,70
38461,71,20019793.85,114961,70
38462,71,20019793.85,114961,70
38463,71,20019793.85,114961,70
38464,71,20019793.85,114961,70
38465,71,20019793.85,114961,70
38466,71,20019793.85,114961,70
38467,71,20019793.85,114961,70
38468,71,20019793.85,114961,70
38469,71,20019793.85,114961,70
38470,71,20019793.85,114961,70
38471,71,20019793.85,114961,70
38472,71,20019793.85,114961,70
38473,71,20019793.85,114961,70
38474,71,20019793.85,114961,70
38475,71,20019793.85,114961,70
38476,71,20019793.85,114961,70
38477,71,20019793.85,114961,70
38478,71,20019793.85,114961,70
38479,71,20019793.85,114961,70
38480,71,20019793.85,114961,70
38481,71,20019793.85,114961,70
38482,71,20019793.85,114961,70
38483,71,20019793.85,114961,70
38484,71,20019793.85,114961,70
38485,71,20019793.85,114961,70
38486,71,20019793.85,114961,70
38487,71,20019793.85,114961,70
38488,71,20019793.85,114961,70
38489,71,20019793.85,114961,70
38490,71,20019793.85,114961,70
38491,71,20019793.85,114961,70
38492,71,20019793.85,114961,70
38493,71,20019793.85,114961,70
38494,71,20019793.85,114961,70
38495,71,20019793.85,114961,70
38496,71,20019793.85,114961,70
38497,71,20019793.85,114961,70
38498,71,20019793.85,114961,70
38499,71,20019793.85,114961,70
38500,71,20019793.85,114961,70
38501,71,20019793.85,114961,70
38502,71,20019793.85,114961,70
38503,71,20019793.85,114961,70
38504,71,20019793.85,114961,70
38505,71,20019793.85,114961,70
38506,71,20019793.85,114961,70
38507,71,20019793.85,114961,70
38508,71,20019793.85,114961,70
38509,71,20019793.85,114961,70
38510,71,20019793.85,114961,70
38511,71,20019793.85,114961,70
38512,71,20019793.85,114961,70
38513,71,20019793.85,114961,70
38514,71,20019793.85,114961,70
38515,71,20019793.85,114961,70
38516,71,20019793.85,114961,70
38517,71,20019793.85,114961,70
38518,71,20019793.85,114961,70
38519,71,20019793.85,114961,70
38520,71,20019793.85,114961,70
38521,71,20019793.85,114961,70
38522,71,20019793.85,114961,70
38523,71,20019793.85,114961,70
38524,71,20019793.85,114961,70
38525,71,20019793.85,114961,70
38526,71,20019793.85,114961,70
38527,71,20019793.85,114961,70
38528,71,20019793.85,114961,70
38529,71,20019793.85,114961,70
38530,71,20019793.85,114961,70
38531,71,20019793.85,114961,70
38532,71,20019793.85,114961,70
38533,71,20019793.85,114961,70
38534,71,20019793.85,114961,70
38535,71,20019793.85,114961,70
38536,71,20019793.85,114961,70
38537,71,20019793.85,114961,70
38538,71,20019793.85,114961,70
38539,71,20019793.85,114961,70
38540,71,20019793.85,114961,70
38541,71,20019793.85,114961,70
38542,71,20019793.85,114961,70
38543,71,20019793.85,114961,70
38544,71,20019793.85,114961,70
38545,71,20019793.85,114961,70
38546,71,20019793.85,114961,70
38547,71,20019793.85,114961,70
38548,71,20019793.85,114961,70
38549,71,20019793.85,114961,70
38550,71,20019793.85,114961,70
38551,71,20019793.85,114961,70
38552,71,20019793.85,114961,70
38553,71,20019793.85,114961,70
38554,71,20019793.85,114961,70
38555,71,20019793.85,114961,70
38556,71,20019793.85,114961,70
38557,71,20019793.85,114961,70
38558,71,20019793.85,114961,70
38559,71,20019793.85,114961,70
38560,71,20019793.85,114961,70
38561,71,20019793.85,114961,70
38562,71,20019793.85,114961,70
38563,71,20019793.85,114961,70
38564,71,20019793.85,114961,70
38565,71,20019793.85,114961,70
38566,71,20019793.85,114961,70
38567,71,20019793.85,114961,70
38568,71,20019793.85,114961,70
38569,71,20019793.85,114961,70
38570,71,20019793.85,114961,70
38571,71,20019793.85,114961,70
38572,71,20019793.85,114961,70
38573,71,20019793.85,114961,70
38574,71,20019793.85,114961,70
38575,71,20019793.85,114961,70
38576,71,20019793.85,114961,70
38577,71,20019793.85,114961,70
38578,71,20019793.85,114961,70
38579,71,20019793.85,114961,70
38580,71,20019793.85,114961,70
38581,71,20019793.85,114961,70
38582,71,20019793.85,114961,70
38583,71,20019793.85,114961,70
38584,71,20019793.85,114961,70
38585,71,20019793.85,114961,70
38586,71,20019793.85,114961,70
38587,71,20019793.85,114961,70
38588,71,20019793.85,114961,70
38589,71,20019793.85,114961,70
38590,71,20019793.85,114961,70
38591,71,20019793.85,114961,70
38592,71,20019793.85,114961,70
38593,71,20019793.85,114961,70
38594,71,20019793.85,114961,70
38595,71,20019793.85,114961,70
38596,71,20019793.85,114961,70
38597,71,20019793.85,114961,70
38598,71,20019793.85,114961,70
38599,71,20019793.85,114961,70
38600,71,20019793.85,114961,70
38601,71,20019793.85,114961,70
38602,71,20019793.85,114961,70
38603,71,20019793.85,114961,70
38604,71,20019793.85,114961,70
38605,71,20019793.85,114961,70
38606,71,20019793.85,114961,70
38607,71,20019793.85,114961,70
38608,71,20019793.85,114961,70
38609,71,20019793.85,114961,70
38610,71,20019793.85,114961,70
38611,71,20019793.85,114961,70
38612,71,20019793.85,114961,70
38613,71,20019793.85,114961,70
38614,71,20019793.85,114961,70
38615,71,20019793.85,114961,70
38616,71,20019793.85,114961,70
38617,71,20019793.85,114961,70
38618,71,20019793.85,114961,70
38619,71,20019793.85,114961,70
38620,71,20019793.85,114961,70
38621,71,20019793.85,114961,70
38622,71,20019793.85,114961,70
38623,71,20019793.85,114961,70
38624,71,20019793.85,114961,70
38625,71,20019793.85,114961,70
38626,71,20019793.85,114961,70
38627,71,20019793.85,114961,70
38628,71,20019793.85,114961,70
38629,71,20019793.85,114961,70
38630,71,20019793.85,114961,70
38631,71,20019793.85,114961,70
38632,71,20019793.85,114961,70
38633,71,20019793.85,114961,70
38634,71,20019793.85,114961,70
38635,71,20019793.85,114961,70
38636,71,20019793.85,114961,70
38637,71,20019793.85,114961,70
38638,71,20019793.85,114961,70
38639,71,20019793.85,114961,70
38640,71,20019793.85,114961,70
38641,71,20019793.85,114961,70
38642,71,20019793.85,114961,70
38643,71,20019793.85,114961,70
38644,71,20019793.85,114961,70
38645,71,20019793.85,114961,70
38646,71,20019793.85,114961,70
38647,71,20019793.85,114961,70
38648,71,20019793.85,114961,70
38649,71,20019793.85,114961,70
38650,71,20019793.85,114961,70
38651,71,20019793.85,114961,70
38652,71,20019793.85,114961,70
38653,71,20019793.85,114961,70
38654,71,20019793.85,114961,70
38655,71,20019793.85,114961,70
38656,71,20019793.85,114961,70
38657,71,20019793.85,114961,70
38658,71,20019793.85,114961,70
38659,71,20019793.85,114961,70
38660,71,20019793.85,114961,70
38661,71,20019793.85,114961,70
38662,71,20019793.85,114961,70
38663,71,20019793.85,114961,70
38664,71,20019793.85,114961,70
38665,71,20019793.85,114961,70
38666,71,20019793.85,114961,70
38667,71,20019793.85,114961,70
38668,71,20019793.85,114961,70
38669,71,20019793.85,114961,70
38670,71,20019793.85,114961,70
38671,71,20019793.85,114961,70
38672,71,20019793.85,114961,70
38673,71,20019793.85,114961,70
38674,71,20019793.85,114961,70
38675,71,20019793.85,114961,70
38676,71,20019793.85,114961,70
38677,71,20019793.85,114961,70
38678,71,20019793.85,114961,70
38679,71,20019793.85,114961,70
38680,71,20019793.85,114961,70
38681,71,20019793.85,114961,70
38682,71,20019793.85,114961,70
38683,71,20019793.85,114961,70
38684,71,20019793.85,114961,70
38685,71,20019793.85,114961,70
38686,71,20019793.85,114961,70
38687,71,20019793.85,114961,70
38688,71,20019793.85,114961,70
38689,71,20019793.85,114961,70
38690,71,20019793.85,114961,70
38691,71,20019793.85,114961,70
38692,71,20019793.85,114961,70
38693,71,20019793.85,114961,70
38694,71,20019793.85,114961,70
38695,71,20019793.85,114961,70
38696,71,20019793.85,114961,70
38697,71,20019793.85,114961,70
38698,71,20019793.85,114961,70
38699,71,20019793.85,114961,70
38700,71,20019793.85,114961,70
38701,71,20019793.85,114961,70
38702,71,20019793.85,114961,70
38703,71,20019793.85,114961,70
38704,71,20019793.85,114961,70
38705,71,20019793.85,114961,70
38706,71,20019793.85,114961,70
38707,71,20019793.85,114961,70
38708,71,20019793.85,114961,70
38709,71,20019793.85,114961,70
38710,71,20019793.85,114961,70
38711,71,20019793.85,114961,70
38712,71,20019793.85,114961,70
38713,71,20019793.85,114961,70
38714,71,20019793.85,114961,70
38715,71,20019793.85,114961,70
38716,71,20019793.85,114961,70
38717,71,20019793.85,114961,70
38718,71,20019793.85,114961,70
38719,71,20019793.85,114961,70
38720,71,20019793.85,114961,70
38721,71,20019793.85,114961,70
38722,71,20019793.85,114961,70
38723,71,20019793.85,114961,70
38724,71,20019793.85,114961,70
38725,71,20019793.85,114961,70
38726,71,20019793.85,114961,70
38727,71,20019793.85,114961,70
38728,71,20019793.85,114961,70
38729,71,20019793.85,114961,70
38730,71,20019793.85,114961,70
38731,71,20019793.85,114961,70
38732,71,20019793.85,114961,70
38733,71,20019793.85,114961,70
38734,71,20019793.85,114961,70
38735,71,20019793.85,114961,70
38736,71,20019793.85,114961,70
38737,71,20019793.85,114961,70
38738,71,20019793.85,114961,70
38739,71,20019793.85,114961,70
38740,71,20019793.85,114961,70
38741,71,20019793.85,114961,70
38742,71,20019793.85,114961,70
38743,71,20019793.85,114961,70
38744,71,20019793.85,114961,70
38745,71,20019793.85,114961,70
38746,71,20019793.85,114961,70
38747,71,20019793.85,114961,70
38748,71,20019793.85,114961,70
38749,71,20019793.85,114961,70
38750,71,20019793.85,114961,70
38751,71,20019793.85,114961,70
38752,71,20019793.85,114961,70
38753,71,20019793.85,114961,70
38754,71,20019793.85,114961,70
38755,71,20019793.85,114961,70
38756,71,20019793.85,114961,70
38757,71,20019793.85,114961,70
38758,71,20019793.85,114961,70
38759,71,20019793.85,114961,70
38760,71,20019793.85,114961,70
38761,71,20019793.85,114961,70
38762,71,20019793.85,114961,70
38763,71,20019793.85,114961,70
38764,71,20019793.85,114961,70
38765,71,20019793.85,114961,70
38766,71,20019793.85,114961,70
38767,71,20019793.85,114961,70
38768,71,20019793.85,114961,70
38769,71,20019793.85,114961,70
38770,71,20019793.85,114961,70
38771,71,20019793.85,114961,70
38772,71,20019793.85,114961,70
38773,71,20019793.85,114961,70
38774,71,20019793.85,114961,70
38775,71,20019793.85,114961,70
38776,71,20019793.85,114961,70
38777,71,20019793.85,114961,70
38778,71,20019793.85,114961,70
38779,71,20019793.85,114961,70
38780,71,20019793.85,114961,70
38781,71,20019793.85,114961,70
38782,71,20019793.85,114961,70
38783,71,20019793.85,114961,70
38784,71,20019793.85,114961,70
38785,71,20019793.85,114961,70
38786,71,20019793.85,114961,70
38787,71,20019793.85,114961,70
38788,71,20019793.85,114961,70
38789,71,20019793.85,114961,70
38790,71,20019793.85,114961,70
38791,71,20019793.85,114961,70
38792,71,20019793.85,114961,70
38793,71,20019793.85,114961,70
38794,71,20019793.85,114961,70
38795,71,20019793.85,114961,70
38796,71,20019793.85,114961,70
38797,71,20019793.85,114961,70
38798,71,20019793.85,114961,70
38799,71,20019793.85,114961,70
38800,71,20019793.85,114961,70
38801,71,20019793.85,114961,70
38802,71,20019793.85,114961,70
38803,71,20019793.85,114961,70
38804,71,20019793.85,114961,70
38805,71,20019793.85,114961,70
38806,71,20019793.85,114961,70
38807,71,20019793.85,114961,70
38808,71,20019793.85,114961,70
38809,71,20019793.85,114961,70
38810,71,20019793.85,114961,70
38811,71,20019793.85,114961,70
38812,71,20019793.85,114961,70
38813,71,20019793.85,114961,70
38814,71,20019793.85,114961,70
38815,71,20019793.85,114961,70
38816,71,20019793.85,114961,70
38817,71,20019793.85,114961,70
38818,71,20019793.85,114961,70
38819,71,20019793.85,114961,70
38820,71,20019793.85,114961,70
38821,71,20019793.85,114961,70
38822,71,20019793.85,114961,70
38823,71,20019793.85,114961,70
38824,71,20019793.85,114961,70
38825,71,20019793.85,114961,70
38826,71,20019793.85,114961,70
38827,71,20019793.85,114961,70
38828,71,20019793.85,114961,70
38829,71,20019793.85,114961,70
38830,71,20019793.85,114961,70
38831,71,20019793.85,114961,70
38832,71,20019793.85,114961,70
38833,71,20019793.85,114961,70
38834,71,20019793.85,114961,70
38835,71,20019793.85,114961,70
38836,71,20019793.85,114961,70
38837,71,20019793.85,114961,70
38838,71,20019793.85,114961,70
38839,71,20019793.85,114961,70
38840,71,20019793.85,114961,70
38841,71,20019793.85,114961,70
38842,71,20019793.85,114961,70
38843,71,20019793.85,114961,70
38844,71,20019793.85,114961,70
38845,71,20019793.85,114961,70
38846,71,20019793.85,114961,70
38847,71,20019793.85,114961,70
38848,71,20019793.85,114961,70
38849,71,20019793.85,114961,70
38850,71,20019793.85,114961,70
38851,71,20019793.85,114961,70
38852,71,20019793.85,114961,70
38853,71,20019793.85,114961,70
38854,71,20019793.85,114961,70
38855,71,20019793.85,114961,70
38856,71,20019793.85,114961,70
38857,71,20019793.85,114961,70
38858,71,20019793.85,114961,70
38859,71,20019793.85,114961,70
38860,71,20019793.85,114961,70
38861,71,20019793.85,114961,70
38862,71,20019793.85,114961,70
38863,71,20019793.85,114961,70
38864,71,20019793.85,114961,70
38865,71,20019793.85,114961,70
38866,71,20019793.85,114961,70
38867,71,20019793.85,114961,70
38868,71,20019793.85,114961,70
38869,71,20019793.85,114961,70
38870,71,20019793.85,114961,70
38871,71,20019793.85,114961,70
38872,71,20019793.85,114961,70
38873,71,20019793.85,114961,70
38874,71,20019793.85,114961,70
38875,71,20019793.85,114961,70
38876,71,20019793.85,114961,70
38877,71,20019793.85,114961,70
38878,71,20019793.85,114961,70
38879,71,20019793.85,114961,70
38880,71,20019793.85,114961,70
38881,71,20019793.85,114961,70
38882,71,20019793.85,114961,70
38883,71,20019793.85,114961,70
38884,71,20019793.85,114961,70
38885,71,20019793.85,114961,70
38886,71,20019793.85,114961,70
38887,71,20019793.85,114961,70
38888,71,20019793.85,114961,70
38889,71,20019793.85,114961,70
38890,71,20019793.85,114961,70
38891,71,20019793.85,114961,70
38892,71,20019793.85,114961,70
38893,71,20019793.85,114961,70
38894,71,20019793.85,114961,70
38895,71,20019793.85,114961,70
38896,71,20019793.85,114961,70
38897,71,20019793.85,114961,70
38898,71,20019793.85,114961,70
38899,71,20019793.85,114961,70
38900,71,20019793.85,114961,70
38901,71,20019793.85,114961,70
38902,71,20019793.85,114961,70
38903,71,20019793.85,114961,70
38904,71,20019793.85,114961,70
38905,71,20019793.85,114961,70
38906,71,20019793.85,114961,70
38907,71,20019793.85,114961,70
38908,71,20019793.85,114961,70
38909,71,20019793.85,114961,70
38910,71,20019793.85,114961,70
38911,71,20019793.85,114961,70
38912,71,20019793.85,114961,70
38913,71,20019793.85,114961,70
38914,71,20019793.85,114961,70
38915,71,20019793.85,114961,70
38916,71,20019793.85,114961,70
38917,71,20019793.85,114961,70
38918,71,20019793.85,114961,70
38919,71,20019793.85,114961,70
38920,71,20019793.85,114961,70
38921,71,20019793.85,114961,70
38922,71,20019793.85,114961,70
38923,71,20019793.85,114961,70
38924,71,20019793.85,114961,70
38925,71,20019793.85,114961,70
38926,71,20019793.85,114961,70
38927,71,20019793.85,114961,70
38928,71,20019793.85,114961,70
38929,71,20019793.85,114961,70
38930,71,20019793.85,114961,70
38931,71,20019793.85,114961,70
38932,71,20019793.85,114961,70
38933,71,20019793.85,114961,70
38934,71,20019793.85,114961,70
38935,71,20019793.85,114961,70
38936,71,20019793.85,114961,70
38937,71,20019793.85,114961,70
38938,71,20019793.85,114961,70
38939,71,20019793.85,114961,70
38940,71,20019793.85,114961,70
38941,71,20019793.85,114961,70
38942,71,20019793.85,114961,70
38943,71,20019793.85,114961,70
38944,71,20019793.85,114961,70
38945,71,20019793.85,114961,70
38946,71,20019793.85,114961,70
38947,71,20019793.85,114961,70
38948,71,20019793.85,114961,70
38949,71,20019793.85,114961,70
38950,71,20019793.85,114961,70
38951,71,20019793.85,114961,70
38952,71,20019793.85,114961,70
38953,71,20019793.85,114961,70
38954,71,20019793.85,114961,70
38955,71,20019793.85,114961,70
38956,71,20019793.85,114961,70
38957,71,20019793.85,114961,70
38958,71,20019793.85,114961,70
38959,71,20019793.85,114961,70
38960,71,20019793.85,114961,70
38961,71,20019793.85,114961,70
38962,71,20019793.85,114961,70
38963,71,20019793.85,114961,70
38964,71,20019793.85,114961,70
38965,71,20019793.85,114961,70
38966,71,20019793.85,114961,70
38967,71,20019793.85,114961,70
38968,71,20019793.85,114961,70
38969,71,20019793.85,114961,70
38970,71,20019793.85,114961,70
38971,71,20019793.85,114961,70
38972,71,20019793.85,114961,70
38973,71,20019793.85,114961,70
38974,71,20019793.85,114961,70
38975,71,20019793.85,114961,70
38976,71,20019793.85,114961,70
38977,71,20019793.85,114961,70
38978,71,20019793.85,114961,70
38979,71,20019793.85,114961,70
38980,71,20019793.85,114961,70
38981,71,20019793.85,114961,70
38982,71,20019793.85,114961,70
38983,71,20019793.85,114961,70
38984,71,20019793.85,114961,70
38985,71,20019793.85,114961,70
38986,71,20019793.85,114961,70
38987,71,20019793.85,114961,70
38988,71,20019793.85,114961,70
38989,71,20019793.85,114961,70
38990,71,20019793.85,114961,70
38991,71,20019793.85,114961,70
38992,71,20019793.85,114961,70
38993,71,20019793.85,114961,70
38994,71,20019793.85,114961,70
38995,71,20019793.85,114961,70
38996,71,20019793.85,114961,70
38997,71,20019793.85,114961,70
38998,71,20019793.85,114961,70
38999,71,20019793.85,114961,70
39000,71,20019793.85,114961,70
39001,71,20019793.85,114961,70
39002,71,20019793.85,114961,70
39003,71,20019793.85,114961,70
39004,71,20019793.85,114961,70
39005,71,20019793.85,114961,70
39006,71,20019793.85,114961,70
39007,71,20019793.85,114961,70
39008,71,20019793.85,114961,70
39009,71,20019793.85,114961,70
39010,71,20019793.85,114961,70
39011,71,20019793.85,114961,70
39012,71,20019793.85,114961,70
39013,71,20019793.85,114961,70
39014,71,20019793.85,114961,70
39015,71,20019793.85,114961,70
39016,71,20019793.85,114961,70
39017,71,20019793.85,114961,70
39018,71,20019793.85,114961,70
39019,71,20019793.85,114961,70
39020,71,20019793.85,114961,70
39021,71,20019793.85,114961,70
39022,71,20019793.85,114961,70
39023,71,20019793.85,114961,70
39024,71,20019793.85,114961,70
39025,71,20019793.85,114961,70
39026,71,20019793.85,114961,70
39027,71,20019793.85,114961,70
39028,71,20019793.85,114961,70
39029,71,20019793.85,114961,70
39030,71,20019793.85,114961,70
39031,71,20019793.85,114961,70
39032,71,20019793.85,114961,70
39033,71,20019793.85,114961,70
39034,71,20019793.85,114961,70
39035,71,20019793.85,114961,70
39036,71,20019793.85,114961,70
39037,71,20019793.85,114961,70
39038,71,20019793.85,114961,70
39039,71,20019793.85,114961,70
39040,71,20019793.85,114961,70
39041,71,20019793.85,114961,70
39042,71,20019793.85,114961,70
39043,71,20019793.85,114961,70
39044,71,20019793.85,114961,70
39045,71,20019793.85,114961,70
39046,71,20019793.85,114961,70
39047,71,20019793.85,114961,70
39048,71,20019793.85,114961,70
39049,71,20019793.85,114961,70
39050,71,20019793.85,114961,70
39051,71,20019793.85,114961,70
39052,71,20019793.85,114961,70
39053,71,20019793.85,114961,70
39054,71,20019793.85,114961,70
39055,71,20019793.85,114961,70
39056,71,20019793.85,114961,70
39057,71,20019793.85,114961,70
39058,71,20019793.85,114961,70
39059,71,20019793.85,114961,70
39060,71,20019793.85,114961,70
39061,71,20019793.85,114961,70
39062,71,20019793.85,114961,70
39063,71,20019793.85,114961,70
39064,71,20019793.85,114961,70
39065,71,20019793.85,114961,70
39066,71,20019793.85,114961,70
39067,71,20019793.85,114961,70
39068,71,20019793.85,114961,70
39069,71,20019793.85,114961,70
39070,71,20019793.85,114961,70
39071,71,20019793.85,114961,70
39072,71,20019793.85,114961,70
39073,71,20019793.85,114961,70
39074,71,20019793.85,114961,70
39075,71,20019793.85,114961,70
39076,71,20019793.85,114961,70
39077,71,20019793.85,114961,70
39078,71,20019793.85,114961,70
39079,71,20019793.85,114961,70
39080,71,20019793.85,114961,70
39081,71,20019793.85,114961,70
39082,71,20019793.85,114961,70
39083,71,20019793.85,114961,70
39084,71,20019793.85,114961,70
39085,71,20019793.85,114961,70
39086,71,20019793.85,114961,70
39087,71,20019793.85,114961,70
39088,71,20019793.85,114961,70
39089,71,20019793.85,114961,70
39090,71,20019793.85,114961,70
39091,71,20019793.85,114961,70
39092,71,20019793.85,114961,70
39093,71,20019793.85,114961,70
39094,71,20019793.85,114961,70
39095,71,20019793.85,114961,70
39096,71,20019793.85,114961,70
39097,71,20019793.85,114961,70
39098,71,20019793.85,114961,70
39099,71,20019793.85,114961,70
39100,71,20019793.85,114961,70
39101,71,20019793.85,114961,70
39102,71,20019793.85,114961,70
39103,71,20019793.85,114961,70
39104,71,20019793.85,114961,70
39105,71,20019793.85,114961,70
39106,71,20019793.85,114961,70
39107,71,20019793.85,114961,70
39108,71,20019793.85,114961,70
39109,71,20019793.85,114961,70
39110,71,20019793.85,114961,70
39111,71,20019793.85,114961,70
39112,71,20019793.85,114961,70
39113,71,20019793.85,114961,70
39114,71,20019793.85,114961,70
39115,71,20019793.85,114961,70
39116,71,20019793.85,114961,70
39117,71,20019793.85,114961,70
39118,71,20019793.85,114961,70
39119,71,20019793.85,114961,70
39120,71,20019793.85,114961,70
39121,71,20019793.85,114961,70
39122,71,20019793.85,114961,70
39123,71,20019793.85,114961,70
39124,71,20019793.85,114961,70
39125,71,20019793.85,114961,70
39126,71,20019793.85,114961,70
39127,71,20019793.85,114961,70
39128,71,20019793.85,114961,70
39129,71,20019793.85,114961,70
39130,71,20019793.85,114961,70
39131,71,20019793.85,114961,70
39132,71,20019793.85,114961,70
39133,71,20019793.85,114961,70
39134,71,20019793.85,114961,70
39135,71,20019793.85,114961,70
